student_id,student_name,feedback
23742,Student_23742,The assignments was difficult
23743,Student_23743,The assignments was excellent
23744,Student_23744,The course was terrible
23745,Student_23745,The exams was average
23746,Student_23746,The labs was fine
23747,Student_23747,The assignments was normal
23748,Student_23748,The labs was amazing
23749,Student_23749,The course was difficult
23750,Student_23750,The labs was average
23751,Student_23751,The teaching was amazing
23752,Student_23752,The labs was okay
23753,Student_23753,The assignments was amazing
23754,Student_23754,The course was terrible
23755,Student_23755,The faculty was okay
23756,Student_23756,The assignments was poor
23757,Student_23757,The course was poor
23758,Student_23758,The course was difficult
23759,Student_23759,The teaching was great
23760,Student_23760,The teaching was good
23761,Student_23761,The teaching was amazing
23762,Student_23762,The course was fine
23763,Student_23763,The labs was awful
23764,Student_23764,The exams was fine
23765,Student_23765,The course was bad
23766,Student_23766,The assignments was normal
23767,Student_23767,The course was amazing
23768,Student_23768,The faculty was difficult
23769,Student_23769,The labs was great
23770,Student_23770,The exams was average
23771,Student_23771,The faculty was poor
23772,Student_23772,The teaching was excellent
23773,Student_23773,The labs was good
23774,Student_23774,The assignments was awful
23775,Student_23775,The assignments was awful
23776,Student_23776,The course was normal
23777,Student_23777,The course was great
23778,Student_23778,The labs was bad
23779,Student_23779,The course was average
23780,Student_23780,The assignments was bad
23781,Student_23781,The course was fine
23782,Student_23782,The assignments was amazing
23783,Student_23783,The faculty was okay
23784,Student_23784,The faculty was average
23785,Student_23785,The faculty was great
23786,Student_23786,The teaching was bad
23787,Student_23787,The exams was amazing
23788,Student_23788,The assignments was awful
23789,Student_23789,The faculty was helpful
23790,Student_23790,The course was bad
23791,Student_23791,The assignments was average
23792,Student_23792,The course was normal
23793,Student_23793,The faculty was bad
23794,Student_23794,The teaching was excellent
23795,Student_23795,The faculty was normal
23796,Student_23796,The assignments was bad
23797,Student_23797,The assignments was bad
23798,Student_23798,The faculty was helpful
23799,Student_23799,The course was amazing
23800,Student_23800,The exams was awful
23801,Student_23801,The labs was okay
23802,Student_23802,The assignments was good
23803,Student_23803,The course was terrible
23804,Student_23804,The exams was average
23805,Student_23805,The faculty was poor
23806,Student_23806,The teaching was poor
23807,Student_23807,The exams was bad
23808,Student_23808,The labs was excellent
23809,Student_23809,The faculty was excellent
23810,Student_23810,The assignments was okay
23811,Student_23811,The faculty was poor
23812,Student_23812,The exams was normal
23813,Student_23813,The exams was normal
23814,Student_23814,The faculty was awful
23815,Student_23815,The faculty was great
23816,Student_23816,The assignments was great
23817,Student_23817,The exams was great
23818,Student_23818,The assignments was great
23819,Student_23819,The teaching was okay
23820,Student_23820,The labs was bad
23821,Student_23821,The faculty was fine
23822,Student_23822,The assignments was poor
23823,Student_23823,The teaching was helpful
23824,Student_23824,The exams was poor
23825,Student_23825,The teaching was average
23826,Student_23826,The faculty was excellent
23827,Student_23827,The exams was fine
23828,Student_23828,The course was normal
23829,Student_23829,The teaching was great
23830,Student_23830,The labs was awful
23831,Student_23831,The labs was fine
23832,Student_23832,The labs was bad
23833,Student_23833,The assignments was fine
23834,Student_23834,The faculty was okay
23835,Student_23835,The course was fine
23836,Student_23836,The faculty was excellent
23837,Student_23837,The faculty was terrible
23838,Student_23838,The exams was bad
23839,Student_23839,The course was poor
23840,Student_23840,The exams was poor
23841,Student_23841,The exams was good
23842,Student_23842,The course was awful
23843,Student_23843,The faculty was helpful
23844,Student_23844,The assignments was bad
23845,Student_23845,The assignments was bad
23846,Student_23846,The teaching was bad
23847,Student_23847,The assignments was average
23848,Student_23848,The assignments was normal
23849,Student_23849,The teaching was fine
23850,Student_23850,The labs was okay
23851,Student_23851,The course was good
23852,Student_23852,The assignments was difficult
23853,Student_23853,The labs was excellent
23854,Student_23854,The course was fine
23855,Student_23855,The course was excellent
23856,Student_23856,The course was difficult
23857,Student_23857,The labs was terrible
23858,Student_23858,The teaching was fine
23859,Student_23859,The teaching was good
23860,Student_23860,The exams was amazing
23861,Student_23861,The faculty was average
23862,Student_23862,The assignments was good
23863,Student_23863,The faculty was normal
23864,Student_23864,The exams was excellent
23865,Student_23865,The exams was bad
23866,Student_23866,The labs was terrible
23867,Student_23867,The exams was helpful
23868,Student_23868,The assignments was fine
23869,Student_23869,The labs was excellent
23870,Student_23870,The exams was average
23871,Student_23871,The labs was difficult
23872,Student_23872,The teaching was helpful
23873,Student_23873,The labs was average
23874,Student_23874,The faculty was average
23875,Student_23875,The teaching was okay
23876,Student_23876,The faculty was helpful
23877,Student_23877,The course was poor
23878,Student_23878,The faculty was average
23879,Student_23879,The faculty was fine
23880,Student_23880,The assignments was bad
23881,Student_23881,The assignments was awful
23882,Student_23882,The assignments was difficult
23883,Student_23883,The assignments was okay
23884,Student_23884,The exams was helpful
23885,Student_23885,The exams was poor
23886,Student_23886,The assignments was poor
23887,Student_23887,The labs was average
23888,Student_23888,The assignments was excellent
23889,Student_23889,The labs was fine
23890,Student_23890,The course was good
23891,Student_23891,The faculty was okay
23892,Student_23892,The faculty was excellent
23893,Student_23893,The assignments was okay
23894,Student_23894,The teaching was awful
23895,Student_23895,The labs was good
23896,Student_23896,The faculty was amazing
23897,Student_23897,The faculty was terrible
23898,Student_23898,The teaching was terrible
23899,Student_23899,The faculty was good
23900,Student_23900,The assignments was good
23901,Student_23901,The teaching was okay
23902,Student_23902,The exams was terrible
23903,Student_23903,The faculty was great
23904,Student_23904,The labs was average
23905,Student_23905,The assignments was bad
23906,Student_23906,The assignments was fine
23907,Student_23907,The labs was fine
23908,Student_23908,The teaching was good
23909,Student_23909,The faculty was average
23910,Student_23910,The labs was terrible
23911,Student_23911,The course was excellent
23912,Student_23912,The assignments was excellent
23913,Student_23913,The faculty was excellent
23914,Student_23914,The labs was difficult
23915,Student_23915,The course was helpful
23916,Student_23916,The teaching was average
23917,Student_23917,The faculty was great
23918,Student_23918,The teaching was fine
23919,Student_23919,The labs was helpful
23920,Student_23920,The teaching was awful
23921,Student_23921,The teaching was bad
23922,Student_23922,The teaching was difficult
23923,Student_23923,The teaching was excellent
23924,Student_23924,The labs was average
